labels,class,img_paths
ground,autre,Rec_images_bigger/image_2019-04-30_18-25-52_ground_5752.JPG
pigeon,pigeon,Rec_images_bigger/image_2019-04-30_18-26-08_pigeon_5753.JPG
ground,autre,Rec_images_bigger/image_2019-04-30_18-26-08_ground_5754.JPG
pigeon,pigeon,Rec_images_bigger/image_2019-04-30_18-26-08_pigeon_5755.JPG
ground,autre,Rec_images_bigger/image_2019-04-30_18-26-08_ground_5756.JPG
pigeon,pigeon,Rec_images_bigger/image_2019-04-30_18-26-08_pigeon_5757.JPG
ground,autre,Rec_images_bigger/image_2019-04-30_18-26-08_ground_5758.JPG
pigeon,pigeon,Rec_images_bigger/image_2019-04-30_18-26-08_pigeon_5759.JPG
ground,autre,Rec_images_bigger/image_2019-04-30_18-26-08_ground_5760.JPG
pigeon,pigeon,Rec_images_bigger/image_2019-04-30_18-26-08_pigeon_5761.JPG
ground,autre,Rec_images_bigger/image_2019-04-30_18-26-08_ground_5762.JPG
pigeon,pigeon,Rec_images_bigger/image_2019-04-30_18-26-08_pigeon_5763.JPG
ground,autre,Rec_images_bigger/image_2019-04-30_18-26-08_ground_5764.JPG
pigeon,pigeon,Rec_images_bigger/image_2019-04-30_18-26-25_pigeon_5765.JPG
ground,autre,Rec_images_bigger/image_2019-04-30_18-26-25_ground_5766.JPG
pigeon,pigeon,Rec_images_bigger/image_2019-04-30_18-26-25_pigeon_5767.JPG
ground,autre,Rec_images_bigger/image_2019-04-30_18-26-25_ground_5768.JPG
pigeon,pigeon,Rec_images_bigger/image_2019-04-30_18-26-25_pigeon_5769.JPG
ground,autre,Rec_images_bigger/image_2019-04-30_18-26-25_ground_5770.JPG
pigeon,pigeon,Rec_images_bigger/image_2019-04-30_18-26-25_pigeon_5771.JPG
ground,autre,Rec_images_bigger/image_2019-04-30_18-26-25_ground_5772.JPG
pigeon,pigeon,Rec_images_bigger/image_2019-04-30_18-26-25_pigeon_5773.JPG
ground,autre,Rec_images_bigger/image_2019-04-30_18-26-25_ground_5774.JPG
pigeon,pigeon,Rec_images_bigger/image_2019-04-30_18-26-42_pigeon_5775.JPG
ground,autre,Rec_images_bigger/image_2019-04-30_18-26-42_ground_5776.JPG
pigeon,pigeon,Rec_images_bigger/image_2019-04-30_18-26-42_pigeon_5777.JPG
ground,autre,Rec_images_bigger/image_2019-04-30_18-26-42_ground_5778.JPG
pigeon,pigeon,Rec_images_bigger/image_2019-04-30_18-26-42_pigeon_5779.JPG
ground,autre,Rec_images_bigger/image_2019-04-30_18-26-42_ground_5780.JPG
pigeon,pigeon,Rec_images_bigger/image_2019-04-30_18-26-42_pigeon_5781.JPG
ground,autre,Rec_images_bigger/image_2019-04-30_18-26-42_ground_5782.JPG
pigeon,pigeon,Rec_images_bigger/image_2019-04-30_18-26-59_pigeon_5783.JPG
ground,autre,Rec_images_bigger/image_2019-04-30_18-26-59_ground_5784.JPG
pigeon,pigeon,Rec_images_bigger/image_2019-04-30_18-26-59_pigeon_5785.JPG
ground,autre,Rec_images_bigger/image_2019-04-30_18-26-59_ground_5786.JPG
pigeon,pigeon,Rec_images_bigger/image_2019-04-30_18-26-59_pigeon_5787.JPG
ground,autre,Rec_images_bigger/image_2019-04-30_18-26-59_ground_5788.JPG
pigeon,pigeon,Rec_images_bigger/image_2019-04-30_18-26-59_pigeon_5789.JPG
ground,autre,Rec_images_bigger/image_2019-04-30_18-26-59_ground_5790.JPG
pigeon,pigeon,Rec_images_bigger/image_2019-04-30_18-27-15_pigeon_5791.JPG
ground,autre,Rec_images_bigger/image_2019-04-30_18-27-15_ground_5792.JPG
pigeon,pigeon,Rec_images_bigger/image_2019-04-30_18-27-15_pigeon_5793.JPG
ground,autre,Rec_images_bigger/image_2019-04-30_18-27-15_ground_5794.JPG
pigeon,pigeon,Rec_images_bigger/image_2019-04-30_18-27-15_pigeon_5795.JPG
ground,autre,Rec_images_bigger/image_2019-04-30_18-27-15_ground_5796.JPG
pigeon,pigeon,Rec_images_bigger/image_2019-04-30_18-27-15_pigeon_5797.JPG
ground,autre,Rec_images_bigger/image_2019-04-30_18-27-15_ground_5798.JPG
pigeon,pigeon,Rec_images_bigger/image_2019-04-30_18-27-32_pigeon_5799.JPG
ground,autre,Rec_images_bigger/image_2019-04-30_18-27-32_ground_5800.JPG
pigeon,pigeon,Rec_images_bigger/image_2019-04-30_18-27-32_pigeon_5801.JPG
ground,autre,Rec_images_bigger/image_2019-04-30_18-27-32_ground_5802.JPG
pigeon,pigeon,Rec_images_bigger/image_2019-04-30_18-27-32_pigeon_5803.JPG
ground,autre,Rec_images_bigger/image_2019-04-30_18-27-32_ground_5804.JPG
pigeon,pigeon,Rec_images_bigger/image_2019-04-30_18-27-32_pigeon_5805.JPG
ground,autre,Rec_images_bigger/image_2019-04-30_18-27-32_ground_5806.JPG
pigeon,pigeon,Rec_images_bigger/image_2019-04-30_18-27-32_pigeon_5807.JPG
ground,autre,Rec_images_bigger/image_2019-04-30_18-27-32_ground_5808.JPG
pigeon,pigeon,Rec_images_bigger/image_2019-04-30_18-27-49_pigeon_5809.JPG
ground,autre,Rec_images_bigger/image_2019-04-30_18-27-49_ground_5810.JPG
pigeon,pigeon,Rec_images_bigger/image_2019-04-30_18-27-49_pigeon_5811.JPG
ground,autre,Rec_images_bigger/image_2019-04-30_18-27-49_ground_5812.JPG
pigeon,pigeon,Rec_images_bigger/image_2019-04-30_18-27-49_pigeon_5813.JPG
ground,autre,Rec_images_bigger/image_2019-04-30_18-27-49_ground_5814.JPG
pigeon,pigeon,Rec_images_bigger/image_2019-04-30_18-27-49_pigeon_5815.JPG
ground,autre,Rec_images_bigger/image_2019-04-30_18-27-49_ground_5816.JPG
pigeon,pigeon,Rec_images_bigger/image_2019-04-30_18-27-49_pigeon_5817.JPG
ground,autre,Rec_images_bigger/image_2019-04-30_18-27-49_ground_5818.JPG
pigeon,pigeon,Rec_images_bigger/image_2019-04-30_18-27-49_pigeon_5819.JPG
ground,autre,Rec_images_bigger/image_2019-04-30_18-27-49_ground_5820.JPG
pigeon,pigeon,Rec_images_bigger/image_2019-04-30_18-27-49_pigeon_5821.JPG
ground,autre,Rec_images_bigger/image_2019-04-30_18-27-49_ground_5822.JPG
pigeon,pigeon,Rec_images_bigger/image_2019-04-30_18-27-49_pigeon_5823.JPG
ground,autre,Rec_images_bigger/image_2019-04-30_18-27-49_ground_5824.JPG
pigeon,pigeon,Rec_images_bigger/image_2019-04-30_18-28-05_pigeon_5825.JPG
ground,autre,Rec_images_bigger/image_2019-04-30_18-28-05_ground_5826.JPG
pigeon,pigeon,Rec_images_bigger/image_2019-04-30_18-28-05_pigeon_5827.JPG
ground,autre,Rec_images_bigger/image_2019-04-30_18-28-05_ground_5828.JPG
pigeon,pigeon,Rec_images_bigger/image_2019-04-30_18-28-05_pigeon_5829.JPG
ground,autre,Rec_images_bigger/image_2019-04-30_18-28-05_ground_5830.JPG
pigeon,pigeon,Rec_images_bigger/image_2019-04-30_18-28-05_pigeon_5831.JPG
ground,autre,Rec_images_bigger/image_2019-04-30_18-28-05_ground_5832.JPG
pigeon,pigeon,Rec_images_bigger/image_2019-04-30_18-28-05_pigeon_5833.JPG
ground,autre,Rec_images_bigger/image_2019-04-30_18-28-05_ground_5834.JPG
pigeon,pigeon,Rec_images_bigger/image_2019-04-30_18-28-05_pigeon_5835.JPG
ground,autre,Rec_images_bigger/image_2019-04-30_18-28-05_ground_5836.JPG
pigeon,pigeon,Rec_images_bigger/image_2019-04-30_18-28-05_pigeon_5837.JPG
ground,autre,Rec_images_bigger/image_2019-04-30_18-28-05_ground_5838.JPG
pigeon,pigeon,Rec_images_bigger/image_2019-04-30_18-28-05_pigeon_5839.JPG
ground,autre,Rec_images_bigger/image_2019-04-30_18-28-05_ground_5840.JPG
pigeon,pigeon,Rec_images_bigger/image_2019-04-30_18-28-22_pigeon_5841.JPG
ground,autre,Rec_images_bigger/image_2019-04-30_18-28-22_ground_5842.JPG
pigeon,pigeon,Rec_images_bigger/image_2019-04-30_18-28-22_pigeon_5843.JPG
ground,autre,Rec_images_bigger/image_2019-04-30_18-28-22_ground_5844.JPG
pigeon,pigeon,Rec_images_bigger/image_2019-04-30_18-28-22_pigeon_5845.JPG
ground,autre,Rec_images_bigger/image_2019-04-30_18-28-22_ground_5846.JPG
pigeon,pigeon,Rec_images_bigger/image_2019-04-30_18-28-22_pigeon_5847.JPG
ground,autre,Rec_images_bigger/image_2019-04-30_18-28-22_ground_5848.JPG
pigeon,pigeon,Rec_images_bigger/image_2019-04-30_18-28-22_pigeon_5849.JPG
ground,autre,Rec_images_bigger/image_2019-04-30_18-28-22_ground_5850.JPG
pigeon,pigeon,Rec_images_bigger/image_2019-04-30_18-28-22_pigeon_5851.JPG
ground,autre,Rec_images_bigger/image_2019-04-30_18-28-22_ground_5852.JPG
pigeon,pigeon,Rec_images_bigger/image_2019-04-30_18-28-39_pigeon_5853.JPG
ground,autre,Rec_images_bigger/image_2019-04-30_18-28-39_ground_5854.JPG
pigeon,pigeon,Rec_images_bigger/image_2019-04-30_18-28-39_pigeon_5855.JPG
ground,autre,Rec_images_bigger/image_2019-04-30_18-28-39_ground_5856.JPG
pigeon,pigeon,Rec_images_bigger/image_2019-04-30_18-28-39_pigeon_5857.JPG
ground,autre,Rec_images_bigger/image_2019-04-30_18-28-39_ground_5858.JPG
pigeon,pigeon,Rec_images_bigger/image_2019-04-30_18-28-39_pigeon_5859.JPG
ground,autre,Rec_images_bigger/image_2019-04-30_18-28-39_ground_5860.JPG
pigeon,pigeon,Rec_images_bigger/image_2019-04-30_18-28-39_pigeon_5861.JPG
ground,autre,Rec_images_bigger/image_2019-04-30_18-28-39_ground_5862.JPG
pigeon,pigeon,Rec_images_bigger/image_2019-04-30_18-28-39_pigeon_5863.JPG
ground,autre,Rec_images_bigger/image_2019-04-30_18-28-39_ground_5864.JPG
pigeon,pigeon,Rec_images_bigger/image_2019-04-30_18-28-39_pigeon_5865.JPG
ground,autre,Rec_images_bigger/image_2019-04-30_18-28-39_ground_5866.JPG
pigeon,pigeon,Rec_images_bigger/image_2019-04-30_18-28-39_pigeon_5867.JPG
ground,autre,Rec_images_bigger/image_2019-04-30_18-28-39_ground_5868.JPG
pigeon,pigeon,Rec_images_bigger/image_2019-04-30_18-28-55_pigeon_5869.JPG
ground,autre,Rec_images_bigger/image_2019-04-30_18-28-55_ground_5870.JPG
pigeon,pigeon,Rec_images_bigger/image_2019-04-30_18-28-55_pigeon_5871.JPG
ground,autre,Rec_images_bigger/image_2019-04-30_18-28-55_ground_5872.JPG
pigeon,pigeon,Rec_images_bigger/image_2019-04-30_18-28-55_pigeon_5873.JPG
ground,autre,Rec_images_bigger/image_2019-04-30_18-28-55_ground_5874.JPG
pigeon,pigeon,Rec_images_bigger/image_2019-04-30_18-28-55_pigeon_5875.JPG
ground,autre,Rec_images_bigger/image_2019-04-30_18-28-55_ground_5876.JPG
pigeon,pigeon,Rec_images_bigger/image_2019-04-30_18-28-55_pigeon_5877.JPG
ground,autre,Rec_images_bigger/image_2019-04-30_18-28-55_ground_5878.JPG
pigeon,pigeon,Rec_images_bigger/image_2019-04-30_18-28-55_pigeon_5879.JPG
ground,autre,Rec_images_bigger/image_2019-04-30_18-28-55_ground_5880.JPG
pigeon,pigeon,Rec_images_bigger/image_2019-04-30_18-28-55_pigeon_5881.JPG
ground,autre,Rec_images_bigger/image_2019-04-30_18-28-55_ground_5882.JPG
pigeon,pigeon,Rec_images_bigger/image_2019-04-30_18-29-12_pigeon_5883.JPG
ground,autre,Rec_images_bigger/image_2019-04-30_18-29-12_ground_5884.JPG
pigeon,pigeon,Rec_images_bigger/image_2019-04-30_18-29-12_pigeon_5885.JPG
ground,autre,Rec_images_bigger/image_2019-04-30_18-29-12_ground_5886.JPG
pigeon,pigeon,Rec_images_bigger/image_2019-04-30_18-29-12_pigeon_5887.JPG
ground,autre,Rec_images_bigger/image_2019-04-30_18-29-12_ground_5888.JPG
pigeon,pigeon,Rec_images_bigger/image_2019-04-30_18-29-12_pigeon_5889.JPG
ground,autre,Rec_images_bigger/image_2019-04-30_18-29-12_ground_5890.JPG
pigeon,pigeon,Rec_images_bigger/image_2019-04-30_18-29-12_pigeon_5891.JPG
ground,autre,Rec_images_bigger/image_2019-04-30_18-29-12_ground_5892.JPG
pigeon,pigeon,Rec_images_bigger/image_2019-04-30_18-29-12_pigeon_5893.JPG
ground,autre,Rec_images_bigger/image_2019-04-30_18-29-12_ground_5894.JPG
pigeon,pigeon,Rec_images_bigger/image_2019-04-30_18-29-12_pigeon_5895.JPG
ground,autre,Rec_images_bigger/image_2019-04-30_18-29-12_ground_5896.JPG
pigeon,pigeon,Rec_images_bigger/image_2019-04-30_18-29-29_pigeon_5897.JPG
ground,autre,Rec_images_bigger/image_2019-04-30_18-29-29_ground_5898.JPG
pigeon,pigeon,Rec_images_bigger/image_2019-04-30_18-29-29_pigeon_5899.JPG
ground,autre,Rec_images_bigger/image_2019-04-30_18-29-29_ground_5900.JPG
pigeon,pigeon,Rec_images_bigger/image_2019-04-30_18-29-29_pigeon_5901.JPG
ground,autre,Rec_images_bigger/image_2019-04-30_18-29-29_ground_5902.JPG
pigeon,pigeon,Rec_images_bigger/image_2019-04-30_18-29-29_pigeon_5903.JPG
ground,autre,Rec_images_bigger/image_2019-04-30_18-29-29_ground_5904.JPG
pigeon,pigeon,Rec_images_bigger/image_2019-04-30_18-29-29_pigeon_5905.JPG
ground,autre,Rec_images_bigger/image_2019-04-30_18-29-29_ground_5906.JPG
pigeon,pigeon,Rec_images_bigger/image_2019-04-30_18-29-45_pigeon_5907.JPG
ground,autre,Rec_images_bigger/image_2019-04-30_18-29-45_ground_5908.JPG
pigeon,pigeon,Rec_images_bigger/image_2019-04-30_18-29-45_pigeon_5909.JPG
ground,autre,Rec_images_bigger/image_2019-04-30_18-29-45_ground_5910.JPG
pigeon,pigeon,Rec_images_bigger/image_2019-04-30_18-29-45_pigeon_5911.JPG
ground,autre,Rec_images_bigger/image_2019-04-30_18-29-45_ground_5912.JPG
pigeon,pigeon,Rec_images_bigger/image_2019-04-30_18-29-45_pigeon_5913.JPG
ground,autre,Rec_images_bigger/image_2019-04-30_18-29-45_ground_5914.JPG
pigeon,pigeon,Rec_images_bigger/image_2019-04-30_18-29-45_pigeon_5915.JPG
ground,autre,Rec_images_bigger/image_2019-04-30_18-29-45_ground_5916.JPG
pigeon,pigeon,Rec_images_bigger/image_2019-04-30_18-29-45_pigeon_5917.JPG
ground,autre,Rec_images_bigger/image_2019-04-30_18-29-45_ground_5918.JPG
pigeon,pigeon,Rec_images_bigger/image_2019-04-30_18-29-45_pigeon_5919.JPG
ground,autre,Rec_images_bigger/image_2019-04-30_18-29-45_ground_5920.JPG
pigeon,pigeon,Rec_images_bigger/image_2019-04-30_18-30-02_pigeon_5921.JPG
ground,autre,Rec_images_bigger/image_2019-04-30_18-30-02_ground_5922.JPG
pigeon,pigeon,Rec_images_bigger/image_2019-04-30_18-30-02_pigeon_5923.JPG
ground,autre,Rec_images_bigger/image_2019-04-30_18-30-02_ground_5924.JPG
pigeon,pigeon,Rec_images_bigger/image_2019-04-30_18-30-02_pigeon_5925.JPG
ground,autre,Rec_images_bigger/image_2019-04-30_18-30-02_ground_5926.JPG
pigeon,pigeon,Rec_images_bigger/image_2019-04-30_18-30-02_pigeon_5927.JPG
ground,autre,Rec_images_bigger/image_2019-04-30_18-30-02_ground_5928.JPG
corneille,corneille,Rec_images_bigger/image_2019-04-30_18-37-33_corneille_5929.JPG
ground,autre,Rec_images_bigger/image_2019-04-30_18-37-33_ground_5930.JPG
corneille,corneille,Rec_images_bigger/image_2019-04-30_18-37-49_corneille_5931.JPG
ground,autre,Rec_images_bigger/image_2019-04-30_18-37-49_ground_5932.JPG
corneille,corneille,Rec_images_bigger/image_2019-04-30_18-38-06_corneille_5933.JPG
ground,autre,Rec_images_bigger/image_2019-04-30_18-38-06_ground_5934.JPG
corneille,corneille,Rec_images_bigger/image_2019-04-30_18-38-23_corneille_5935.JPG
ground,autre,Rec_images_bigger/image_2019-04-30_18-38-23_ground_5936.JPG
corneille,corneille,Rec_images_bigger/image_2019-04-30_18-38-23_corneille_5937.JPG
ground,autre,Rec_images_bigger/image_2019-04-30_18-38-23_ground_5938.JPG
corneille,corneille,Rec_images_bigger/image_2019-04-30_18-38-39_corneille_5939.JPG
ground,autre,Rec_images_bigger/image_2019-04-30_18-38-39_ground_5940.JPG
corneille,corneille,Rec_images_bigger/image_2019-04-30_18-38-39_corneille_5941.JPG
ground,autre,Rec_images_bigger/image_2019-04-30_18-38-39_ground_5942.JPG
corneille,corneille,Rec_images_bigger/image_2019-04-30_18-38-56_corneille_5943.JPG
ground,autre,Rec_images_bigger/image_2019-04-30_18-38-56_ground_5944.JPG
corneille,corneille,Rec_images_bigger/image_2019-04-30_18-38-56_corneille_5945.JPG
ground,autre,Rec_images_bigger/image_2019-04-30_18-38-56_ground_5946.JPG
corneille,corneille,Rec_images_bigger/image_2019-04-30_18-39-13_corneille_5947.JPG
ground,autre,Rec_images_bigger/image_2019-04-30_18-39-13_ground_5948.JPG
corneille,corneille,Rec_images_bigger/image_2019-04-30_18-39-13_corneille_5949.JPG
ground,autre,Rec_images_bigger/image_2019-04-30_18-39-13_ground_5950.JPG
corneille,corneille,Rec_images_bigger/image_2019-04-30_18-39-29_corneille_5951.JPG
ground,autre,Rec_images_bigger/image_2019-04-30_18-39-29_ground_5952.JPG
corneille,corneille,Rec_images_bigger/image_2019-04-30_18-39-29_corneille_5953.JPG
corneille,corneille,Rec_images_bigger/image_2019-04-30_18-39-29_corneille_5954.JPG
ground,autre,Rec_images_bigger/image_2019-04-30_18-39-29_ground_5955.JPG
corneille,corneille,Rec_images_bigger/image_2019-04-30_18-39-46_corneille_5956.JPG
ground,autre,Rec_images_bigger/image_2019-04-30_18-39-46_ground_5957.JPG
corneille,corneille,Rec_images_bigger/image_2019-04-30_18-39-46_corneille_5958.JPG
ground,autre,Rec_images_bigger/image_2019-04-30_18-39-46_ground_5959.JPG
corneille,corneille,Rec_images_bigger/image_2019-04-30_18-40-03_corneille_5960.JPG
ground,autre,Rec_images_bigger/image_2019-04-30_18-40-03_ground_5961.JPG
corneille,corneille,Rec_images_bigger/image_2019-04-30_18-40-03_corneille_5962.JPG
ground,autre,Rec_images_bigger/image_2019-04-30_18-40-03_ground_5963.JPG
corneille,corneille,Rec_images_bigger/image_2019-04-30_18-40-19_corneille_5964.JPG
ground,autre,Rec_images_bigger/image_2019-04-30_18-40-19_ground_5965.JPG
corneille,corneille,Rec_images_bigger/image_2019-04-30_18-40-19_corneille_5966.JPG
ground,autre,Rec_images_bigger/image_2019-04-30_18-40-19_ground_5967.JPG
corneille,corneille,Rec_images_bigger/image_2019-04-30_18-40-36_corneille_5968.JPG
ground,autre,Rec_images_bigger/image_2019-04-30_18-40-36_ground_5969.JPG
corneille,corneille,Rec_images_bigger/image_2019-04-30_18-40-36_corneille_5970.JPG
ground,autre,Rec_images_bigger/image_2019-04-30_18-40-36_ground_5971.JPG
corneille,corneille,Rec_images_bigger/image_2019-04-30_18-40-53_corneille_5972.JPG
ground,autre,Rec_images_bigger/image_2019-04-30_18-40-53_ground_5973.JPG
pigeon,pigeon,Rec_images_bigger/image_2019-04-30_18-41-26_pigeon_5974.JPG
ground,autre,Rec_images_bigger/image_2019-04-30_18-41-26_ground_5975.JPG
pigeon,pigeon,Rec_images_bigger/image_2019-04-30_18-41-43_pigeon_5976.JPG
ground,autre,Rec_images_bigger/image_2019-04-30_18-41-43_ground_5977.JPG
pigeon,pigeon,Rec_images_bigger/image_2019-04-30_18-41-59_pigeon_5978.JPG
ground,autre,Rec_images_bigger/image_2019-04-30_18-41-59_ground_5979.JPG
corneille,corneille,Rec_images_bigger/image_2019-04-30_18-41-59_corneille_5980.JPG
ground,autre,Rec_images_bigger/image_2019-04-30_18-41-59_ground_5981.JPG
pigeon,pigeon,Rec_images_bigger/image_2019-04-30_18-42-16_pigeon_5982.JPG
ground,autre,Rec_images_bigger/image_2019-04-30_18-42-16_ground_5983.JPG
corneille,corneille,Rec_images_bigger/image_2019-04-30_18-42-16_corneille_5984.JPG
ground,autre,Rec_images_bigger/image_2019-04-30_18-42-16_ground_5985.JPG
pigeon,pigeon,Rec_images_bigger/image_2019-04-30_18-42-33_pigeon_5986.JPG
ground,autre,Rec_images_bigger/image_2019-04-30_18-42-33_ground_5987.JPG
corneille,corneille,Rec_images_bigger/image_2019-04-30_18-42-33_corneille_5988.JPG
ground,autre,Rec_images_bigger/image_2019-04-30_18-42-33_ground_5989.JPG
corneille,corneille,Rec_images_bigger/image_2019-04-30_18-42-49_corneille_5990.JPG
ground,autre,Rec_images_bigger/image_2019-04-30_18-42-49_ground_5991.JPG
corneille,corneille,Rec_images_bigger/image_2019-04-30_18-43-06_corneille_5992.JPG
ground,autre,Rec_images_bigger/image_2019-04-30_18-43-06_ground_5993.JPG
corneille,corneille,Rec_images_bigger/image_2019-04-30_18-43-23_corneille_5994.JPG
ground,autre,Rec_images_bigger/image_2019-04-30_18-43-23_ground_5995.JPG
corneille,corneille,Rec_images_bigger/image_2019-04-30_18-43-39_corneille_5996.JPG
ground,autre,Rec_images_bigger/image_2019-04-30_18-43-39_ground_5997.JPG
pigeon,pigeon,Rec_images_bigger/image_2019-04-30_18-43-39_pigeon_5998.JPG
ground,autre,Rec_images_bigger/image_2019-04-30_18-43-39_ground_5999.JPG
pigeon,pigeon,Rec_images_bigger/image_2019-04-30_18-43-56_pigeon_6000.JPG
ground,autre,Rec_images_bigger/image_2019-04-30_18-43-56_ground_6001.JPG
pigeon,pigeon,Rec_images_bigger/image_2019-04-30_18-43-56_pigeon_6002.JPG
ground,autre,Rec_images_bigger/image_2019-04-30_18-43-56_ground_6003.JPG
ground,autre,Rec_images_bigger/image_2019-04-30_18-44-13_ground_6004.JPG
corneille,corneille,Rec_images_bigger/image_2019-04-30_18-44-13_corneille_6005.JPG
corneille,corneille,Rec_images_bigger/image_2019-04-30_18-44-29_corneille_6006.JPG
ground,autre,Rec_images_bigger/image_2019-04-30_18-44-29_ground_6007.JPG
corneille,corneille,Rec_images_bigger/image_2019-04-30_18-44-46_corneille_6008.JPG
ground,autre,Rec_images_bigger/image_2019-04-30_18-44-46_ground_6009.JPG
corneille,corneille,Rec_images_bigger/image_2019-04-30_18-45-03_corneille_6010.JPG
ground,autre,Rec_images_bigger/image_2019-04-30_18-45-03_ground_6011.JPG
corneille,corneille,Rec_images_bigger/image_2019-04-30_18-45-20_corneille_6012.JPG
ground,autre,Rec_images_bigger/image_2019-04-30_18-45-20_ground_6013.JPG
corneille,corneille,Rec_images_bigger/image_2019-04-30_18-45-36_corneille_6014.JPG
ground,autre,Rec_images_bigger/image_2019-04-30_18-45-36_ground_6015.JPG
pigeon,pigeon,Rec_images_bigger/image_2019-04-30_18-45-36_pigeon_6016.JPG
ground,autre,Rec_images_bigger/image_2019-04-30_18-45-36_ground_6017.JPG
pigeon,pigeon,Rec_images_bigger/image_2019-04-30_18-45-36_pigeon_6018.JPG
ground,autre,Rec_images_bigger/image_2019-04-30_18-45-36_ground_6019.JPG
